"profileID","respID","qID","altID","obsID","tired","walking","sports","concentration","embarrassed","unhappiness","treated"
"2154413",49,1,1,385,"almost never","never","always","often","often","never","sometimes"
"1111222",49,2,1,386,"never","never","never","never","almost never","almost never","almost never"
"2413512",49,3,1,387,"almost never","often","never","sometimes","always","never","almost never"
"2154413",49,4,1,388,"almost never","never","always","often","often","never","sometimes"
"5241345",49,5,1,389,"always","almost never","often","never","sometimes","often","always"
"4135543",49,6,1,390,"often","never","sometimes","always","always","often","sometimes"
"3333111",49,7,1,391,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"1425531",49,8,1,392,"never","often","almost never","always","always","sometimes","never"
"3142253",50,1,1,393,"sometimes","never","often","almost never","almost never","always","sometimes"
"2222444",50,2,1,394,"almost never","almost never","almost never","almost never","often","often","often"
"4444111",50,3,1,395,"often","often","often","often","never","never","never"
"4444444",50,4,1,396,"often","often","often","often","often","often","often"
"5123142",50,5,1,397,"always","never","almost never","sometimes","never","often","almost never"
"5555333",50,6,1,398,"always","always","always","always","sometimes","sometimes","sometimes"
"2345123",50,7,1,399,"almost never","sometimes","often","always","never","almost never","sometimes"
"1425154",50,8,1,400,"never","often","almost never","always","never","always","often"
"1234321",51,1,1,401,"never","almost never","sometimes","often","sometimes","almost never","never"
"1111444",51,2,1,402,"never","never","never","never","often","often","often"
"4321321",51,3,1,403,"often","sometimes","almost never","never","sometimes","almost never","never"
"5314352",51,4,1,404,"always","sometimes","never","often","sometimes","always","almost never"
"2413253",51,5,1,405,"almost never","often","never","sometimes","almost never","always","sometimes"
"3333111",51,6,1,406,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"5432314",51,7,1,407,"always","often","sometimes","almost never","sometimes","never","often"
"3451352",51,8,1,408,"sometimes","often","always","never","sometimes","always","almost never"
"1352524",52,1,1,409,"never","sometimes","always","almost never","always","almost never","often"
"3142512",52,2,1,410,"sometimes","never","often","almost never","always","never","almost never"
"2154345",52,3,1,411,"almost never","never","always","often","sometimes","often","always"
"3142253",52,4,1,412,"sometimes","never","often","almost never","almost never","always","sometimes"
"4512154",52,5,1,413,"often","always","never","almost never","never","always","often"
"2222222",52,6,1,414,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"1425531",52,7,1,415,"never","often","almost never","always","always","sometimes","never"
"1543234",52,8,1,416,"never","always","often","sometimes","almost never","sometimes","often"
"1352451",53,1,1,417,"never","sometimes","always","almost never","often","always","never"
"5123215",53,2,1,418,"always","never","almost never","sometimes","almost never","never","always"
"2531451",53,3,1,419,"almost never","always","sometimes","never","often","always","never"
"2154413",53,4,1,420,"almost never","never","always","often","often","never","sometimes"
"4444555",53,5,1,421,"often","often","often","often","always","always","always"
"5432123",53,6,1,422,"always","often","sometimes","almost never","never","almost never","sometimes"
"1111333",53,7,1,423,"never","never","never","never","sometimes","sometimes","sometimes"
"2413135",53,8,1,424,"almost never","often","never","sometimes","never","sometimes","always"
"1543543",54,1,1,425,"never","always","often","sometimes","always","often","sometimes"
"1543425",54,2,1,426,"never","always","often","sometimes","often","almost never","always"
"3142321",54,3,1,427,"sometimes","never","often","almost never","sometimes","almost never","never"
"5432432",54,4,1,428,"always","often","sometimes","almost never","often","sometimes","almost never"
"4321321",54,5,1,429,"often","sometimes","almost never","never","sometimes","almost never","never"
"2413512",54,6,1,430,"almost never","often","never","sometimes","always","never","almost never"
"2531142",54,7,1,431,"almost never","always","sometimes","never","never","often","almost never"
"1234135",54,8,1,432,"never","almost never","sometimes","often","never","sometimes","always"
"3333444",55,1,1,433,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"1234321",55,2,1,434,"never","almost never","sometimes","often","sometimes","almost never","never"
"2154413",55,3,1,435,"almost never","never","always","often","often","never","sometimes"
"1425413",55,4,1,436,"never","often","almost never","always","often","never","sometimes"
"3333555",55,5,1,437,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"5123142",55,6,1,438,"always","never","almost never","sometimes","never","often","almost never"
"2531215",55,7,1,439,"almost never","always","sometimes","never","almost never","never","always"
"1352215",55,8,1,440,"never","sometimes","always","almost never","almost never","never","always"
"3215215",56,1,1,441,"sometimes","almost never","never","always","almost never","never","always"
"3451352",56,2,1,442,"sometimes","often","always","never","sometimes","always","almost never"
"2413321",56,3,1,443,"almost never","often","never","sometimes","sometimes","almost never","never"
"5123215",56,4,1,444,"always","never","almost never","sometimes","almost never","never","always"
"1111111",56,5,1,445,"never","never","never","never","never","never","never"
"3333111",56,6,1,446,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"1352215",56,7,1,447,"never","sometimes","always","almost never","almost never","never","always"
"3524314",56,8,1,448,"sometimes","always","almost never","often","sometimes","never","often"
"4512345",57,1,1,449,"often","always","never","almost never","sometimes","often","always"
"1352215",57,2,1,450,"never","sometimes","always","almost never","almost never","never","always"
"1352524",57,3,1,451,"never","sometimes","always","almost never","always","almost never","often"
"5314352",57,4,1,452,"always","sometimes","never","often","sometimes","always","almost never"
"3524241",57,5,1,453,"sometimes","always","almost never","often","almost never","often","never"
"1425413",57,6,1,454,"never","often","almost never","always","often","never","sometimes"
"5555111",57,7,1,455,"always","always","always","always","never","never","never"
"1543234",57,8,1,456,"never","always","often","sometimes","almost never","sometimes","often"
"1111111",58,1,1,457,"never","never","never","never","never","never","never"
"1543543",58,2,1,458,"never","always","often","sometimes","always","often","sometimes"
"1425345",58,3,1,459,"never","often","almost never","always","sometimes","often","always"
"3524123",58,4,1,460,"sometimes","always","almost never","often","never","almost never","sometimes"
"5432123",58,5,1,461,"always","often","sometimes","almost never","never","almost never","sometimes"
"3451352",58,6,1,462,"sometimes","often","always","never","sometimes","always","almost never"
"3524123",58,7,1,463,"sometimes","always","almost never","often","never","almost never","sometimes"
"5314234",58,8,1,464,"always","sometimes","never","often","almost never","sometimes","often"
"2222333",59,1,1,465,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"4253432",59,2,1,466,"often","almost never","always","sometimes","often","sometimes","almost never"
"2222444",59,3,1,467,"almost never","almost never","almost never","almost never","often","often","often"
"3142253",59,4,1,468,"sometimes","never","often","almost never","almost never","always","sometimes"
"2531451",59,5,1,469,"almost never","always","sometimes","never","often","always","never"
"2345432",59,6,1,470,"almost never","sometimes","often","always","often","sometimes","almost never"
"1425154",59,7,1,471,"never","often","almost never","always","never","always","often"
"2222555",59,8,1,472,"almost never","almost never","almost never","almost never","always","always","always"
"3451425",60,1,1,473,"sometimes","often","always","never","often","almost never","always"
"3215142",60,2,1,474,"sometimes","almost never","never","always","never","often","almost never"
"4512531",60,3,1,475,"often","always","never","almost never","always","sometimes","never"
"1425413",60,4,1,476,"never","often","almost never","always","often","never","sometimes"
"2531451",60,5,1,477,"almost never","always","sometimes","never","often","always","never"
"2413512",60,6,1,478,"almost never","often","never","sometimes","always","never","almost never"
"2531524",60,7,1,479,"almost never","always","sometimes","never","always","almost never","often"
